sourceArchiveURI	reference	consumer.distinct	consumer.records
https://github.com/globalbioticinteractions/sealifebase/archive/6e93023088855bf66ea9241fb7d2d837375afe59.zip	Fergusson, I.K. 1996. Distribution and autecology of the white shark in the eastern North Atlantic Ocean and the Mediterranean Sea. p. 321-345. In A.P. Klimley and D.G. Ainley (eds.) Great White Sharks. The Biology of <i>Carcharodon carcharias</i>. Academic Press, San Diego.	1	1
https://github.com/globalbioticinteractions/sealifebase/archive/6e93023088855bf66ea9241fb7d2d837375afe59.zip	Islam, M.S. and M. Tanaka. 2006. Ontogenetic diet shift during larva-juvenile transition in Japanses sea bass in Ariake Bay. Mar. Ecol Prog. Ser. In press.	1	2
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Moku, M., K. Kawaguchi, H. Watanabe and A. Ohno. 2000. Feeding habits of three dominant myctophid fishes, <i>Diaphus theta, Stenobrachius leucopsarus</i> and <i>S. nannochir</i>, in the subarctic and transitional waters of the western North Pacific. Mar. Eco. Prog. Ser. 207:129-140.	2	75
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Kuiter, R.H. and T. Tonozuka. 2001. Pictorial guide to Indonesian reef fishes. Part 3. Jawfishes - Sunfishes, Opistognathidae - Molidae. Zoonetics, Australia. p. 623-893.	1	1
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Kolotin, Y.M. 1983. Morphoecological peculiarities of the bream, <i>Abramis brama orientalis</i> (Cyprinidae), from Lake Balkhash. J. Ichthyol. 23(4):46-55.	2	3
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Valencia, C.R. 2001. Ecología trófica y reproductiva de <i>Trichomycterus caliense</i> y <i>Astroblepus cyclopus</i> (Pisces: Siluriformes) en el río Quindio, Alto Cauca, Colombia. Rev. Biol. Trop. 49(2):657-666.	2	27
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Economidis, P.S. 1995. Endangered freshwater fishes of Greece. Biol. Conserv. 72:201-211.	1	3
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Konchina, Y.V. 1983. The feeding niche of the hake, <i>Merluccius gayi</i> (Merluccidae), and the jack mackerel, <i>Trachurus symmetricus</i> (Carangidae), in the trophic system of the Peruvian coastal upwelling. J. Ichthyol. 23(2):87-98.	1	13
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Grosman, M.F. 1995. Seasonal variation in the silverside fish (<i>Odontesthes bonariensis</i>) diet. Rev. Asoc. Cienc. Nat. Litor. St. Tome 26(1):9-18.	1	1
https://github.com/globalbioticinteractions/sealifebase/archive/6e93023088855bf66ea9241fb7d2d837375afe59.zip	Nigmatullin, C.M. and A.I. Arkhipkin. 1998. A review of the biology of the diamondback squid, <I>Thysanoteuthis rhombus</I> (Oegopsida: Thysanoteuthidae). p. 155-181. In T. Okutani (ed.) Contributed Papers to International Symposium on Large Pelagic Squids, July 18-19, 1996: Japan Marine Fishery Resources Research Center, Tokyo.	9	9
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Benson, L.K. and J.M. Fitzsimons. 2002. Life history of the Hawaiian fish <i>Kuhlia sandvicensis</i> as inferred from daily growth rings of otoliths. Environ. Biol. Fish. 65(2):131-137.	1	3
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Blay, J. Jr. 1985. Observations on the balance in fish populations in a small reservoir in Ghana. Fish. Res. 3:1-11.	5	7
https://zenodo.org/record/258222/files/millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records-v1.0.zip	Pinnegar, J.K. (2014). DAPSTOM - An Integrated Database & Portal for Fish Stomach Records. Version 4.7. Centre for Environment, Fisheries & Aquaculture Science, Lowestoft, UK. February 2014, 39pp. Accessed at <https://www.cefas.co.uk/umbraco/CefasPlugins/DapstomSurface/Download?searchType=predator&species=HKE&years=2011&years=2010&years=1994&years=1993&years=1992&years=1991&years=1988&years=1987&years=1986&years=1985&years=1984&years=1983&years=1982&years=1981&years=1979&years=1978&years=1977&years=1962&years=1961&years=1952&years=1929&years=1928&years=1926&years=1925&years=1919&years=1888&areas=IVb&areas=IVa&areas=VIb&areas=VIa&areas=VIIc&areas=VIIj&areas=VIIb&areas=VIIe&areas=VIIf&areas=VIIg&areas=VIIh&areas=VIIa&areas=VIIIa&minlength=0&maxlength=1000&nullLengths=true> on 20 May 2017.	1	1839
https://github.com/globalbioticinteractions/sealifebase/archive/6e93023088855bf66ea9241fb7d2d837375afe59.zip	Smith, R.L., A.C. Paulson and J.R. Rose. 1978. Food and feeding relationships in the benthic and demersal fishes of the Gulf of Alaska and Bering Sea. In Environmetal Assessment of the Alaskan Continental Shelf, Final Reports, Biological Studies!:33-107. U.S. Dep. Commer., Natl Oceanic Atmos. Admin. Environ. Res. Lab., Boulder, Colo.	1	1
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Ribeiro, A.C., A.L.A. Melo and E.H.L. Pereira. 2002. A new species of <i>Parotocinclus</i> (Siluriformes: Loricariidae) from the rio Sao Francisco basin, southeastern Brazil. Ichthyol. Explor. Freshwat. 13(3):217-224.	1	4
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Bauchot, M.-L. and J.-C. Hureau. 1990. Sparidae. p. 790-812. In J.C. Quero, J.C. Hureau, C. Karrer, A. Post and L. Saldanha (eds.) Check-list of the fishes of the eastern tropical Atlantic (CLOFETA). JNICT, Lisbon; SEI, Paris; and UNESCO, Paris. Vol. 2.	6	10
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Wise, B.S., I.C. Potter and J.H. Wallace. 1994. Growth, movements and diet of the terapontid <i>Amniataba caudavittata</i> in an Australian estuary. J. Fish Biol. 45(6):917-931.	1	15
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Armstrong, R.H. 1996. Alaska's fish. A guide to selected species. Alaska Northwest Books. 94 p.	11	23
https://github.com/globalbioticinteractions/sealifebase/archive/6e93023088855bf66ea9241fb7d2d837375afe59.zip	Livingston, P.A. and M.S. Alton. 1982. Stomach contents of Pacific whiting, <i>Merluccius productus</i>, off Washington and Oregon, April-July 1967. NOAA Tech. Memo. NMFS F/NWC 32:29 p.	1	2
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Spataru, P. and M. Zorn. 1978. Food and feeding habits of <i>Tilapia aurea</i> (Steindachner) (Cichlidae) in Lake Kinneret (Israel). Aquaculture 13(1):67-79.	1	12
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Gindelberger, B. 1981. Why sinarapan almost disappeared from Lake Buhi. ICLARM Newsletter 4(3):3-5.	2	2
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Ortaz, M., M.E. Rocha and J.M. Posada. 1996. Food habits of the sympatric fishes <i>Harengula humeralis</i> and <i>H. clupeola</i> (Clupeidae) in the Archipiélago de Los Roques National Park, Venezuela. Caribb. J. Sci. 32(1):26-32.	2	5
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Papaconstantinou, C., G. Petrakis, C. Mytilineaou, C.-Y. Politou, V. Vassilopoulou and A. Fourtouni. 1989. Fisheries investigations on the demersal fishes of the Evvoikos and Pagasitikos Gulfs. National Centre for Marine Research, Athens, Hellas, Technical Report November 1989. (In Hellenic).	2	22
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Lessa, R. and Z. Almeida. 1997. Analysis of stomach contents of the smalltail shark <i>Carcharhinus porosus</i> from northern Brazil. Cybium 21(2):123-133.	1	32
https://github.com/globalbioticinteractions/sealifebase/archive/6e93023088855bf66ea9241fb7d2d837375afe59.zip	Try, I. 2000. Mollusc species in the diets of dab (<i>Limanda limanda</i>), flounder (<i>Platichthys flesus</i>) and plaice (<i>Pleuronectes platessa</i>) in Aarhus Bay, Denmark. Spec. Publ. Phuket Mar. Biol. Cent. 21(2):39-46.	2	26
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Giles, N., M. Street and R.M. Wright. 1990. Diet composition and prey preferences of tench, <i>Tinca tinca</i> (L.), common bream, <i>Abramis brama</i> (L.), perch, <i>Perca fluviatilis</i> L. and roach, <i>Rutilus rutilus</i> (L.), in two contrasting gravel pit lakes: potential trophic overlap…. J. Fish Biol. 37(6):945-957.	2	12
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Arculeo, M., C. Froglia and S. Riggio. 1993. Food partitioning between <i>Serranus scriba</i> and <i>Scorpaena porcus</i> (Perciformes) on the infralittoral ground of the south Tyrrhenian Sea. Cybium 17(3):251-258.	1	7
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Vera Alcaraz, H.S., W.J. da Graça and O.A. Shibatta. 2008. <i>Microglanis carlae</i>, a new species of bumblebee catfish (Siluriformes: Pseudopimelodidae) from the río Paraguay basin Paraguay. Neotrop. Ichthyol. 6(3):425-432.	1	1
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Quignard, J.-P. and C. Douchement. 1991. <i>Alosa alosa</i> (Linnaeus 1758). p. 89-126. In H. Hoestlandt (ed.) The freshwater fishes of Europe. Vol. 2. Clupeidae, Anguillidae. AULA-Verlag Wiesbaden.	1	3
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Wiedmann, M.A. 2010. Does juvenile herring (<i>Clupea harengus</i>) affect the capelin (<i>Mallotus villosus</i>) recruitment in the Barents Sea? A model study for the years 2001-2003 focusing on capelin larvae mortality, spawning sites and drift patterns. University of Tromsø: MSc Thesis, 78 p.	2	2
https://github.com/globalbioticinteractions/sealifebase/archive/6e93023088855bf66ea9241fb7d2d837375afe59.zip	Randall, J.E. 1967. Food habits of reef fishes of the West Indies. Stud. Trop. Oceanogr. Miami 5:665-847.	9	14
https://github.com/GoMexSI/interaction-data/archive/2fba3631b0676659c9a0d9898dcb4bfb41795b59.zip	C Dineen, Rezneat Darnell. 1976. The Effects of Dredging on Food Habits of Fishes of San Antonio Bay	14	178
https://github.com/globalbioticinteractions/gray2015/archive/f131b83b5bf2617c31581b87e2a3c1c32f6d4446.zip	Cook, M.P. (1979) The Interrelationships of Fish and Zooplankton in Gravel-Pit Lakes. City of London Polytechnic.	2	22
https://github.com/globalbioticinteractions/gray2015/archive/f131b83b5bf2617c31581b87e2a3c1c32f6d4446.zip	Layer, K., Riede, J.O., Hildrew, A.G. & Woodward, G. (2010) Food Web Structure and Stability in 20 Streams Across a Wide pH Gradient. Advances in Ecological Research, 42, 265�299.	1	189
https://github.com/globalbioticinteractions/raymond/archive/f46c29e304b50188f1c2f8f18470e7dd72158c55.zip	Pusch, C., Hulley, P.A., and Kock, K.-H. (2004) Community structure and feeding ecology of mesopelagic fishes in the slope waters of King George Island (South Shetland Islands, Antarctica). Deep-Sea Research I 51:1685-1708	5	139
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Boujard, T., P. Keith and P. Luquet. 1990. Diel cycle in <i>Hoplosternum littorale</i> (Telostei): evidence for synchronization of locomotor, air breathing and feeding activity by circadian alternation of light and dark. J. Fish Biol. 36:133-140.	1	2
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Frost, W.E. 1977. The food of charr, <i>Salvelinus willughbii</i> (Günther), in Windermere. J. Fish Biol. 11:531-547.	1	18
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Holcík, J. 1986. <i>Lethenteron japonicum</i> (Martens, 1868). p. 198-219. In J. Holcík (ed.) The Freshwater fishes of Europe. Vol.1, Part I, Petromyzontiformes.	4	11
https://github.com/globalbioticinteractions/sealifebase/archive/6e93023088855bf66ea9241fb7d2d837375afe59.zip	Nakamura, I. 1985. FAO species catalogue. Vol. 5. Billfishes of the world. An annotated and illustrated catalogue of marlins, sailfishes, spearfishes and swordfishes known to date. FAO Fish. Synop. 125(5):65p. Rome: FAO.	2	3
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Bulgakova, Y.V., D.P. Andrianov and L.A. Lisovenko. 1997. Estimation of feeding intensity of Black Sea anchovy <i>Engraulis encrasicolus ponticus</i>. J. Ichthyol. 37(8):617-623.	1	3
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Morrow, J.E. 1980. The freshwater fishes of Alaska. University of. B.C. Animal Resources Ecology Library. 248p.	37	209
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Vigg, S., T.P. Poe, L.A. Prendergast and H.C. Hansel. 1998. Rates of consumption of juvenile salmonids and alternative prey fish by northern squawfish, walleyes, smallmouth bass, and channel catfish in John Day Reservoir, Columbia River. Trans. Am. Fish. Soc. 120(4):421-438.	4	12
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Chen, X., J.-H. Pan, Z. Liu and D. Liang. 1991. Barbinae. p. 136-167. In J.-H. Pan, L. Zhong, C.-Y. Zheng, H.-L. Wu and J.-H. Liu (eds.) The freshwater fishes of Guangdong Province. Guangdong Science and Technology Press, Guangzhou. 589 p.	1	2
https://github.com/globalbioticinteractions/gray2015/archive/f131b83b5bf2617c31581b87e2a3c1c32f6d4446.zip	Harper-Smith, S., Berlow, E. L., Roland, A., Williams, R. J., & Martinez, N. D. (2004). Ecology through food webs: visualising and quantifying the effects of stocking alpine lakes with trout. In P. De Ruiter, J. C. Moore, & V. Wolters (Eds.), Dynamic Webs	1	6
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Ajusie, C.C. and I.K. Nwokorie. 1994. Feeding habits of Nile tilapia. Fish Farmer, p. 38-39.	1	2
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Hopkins, T.E. and R.J. Larson. 1990. Gastric evacuation of three food types in the black and yellow rockfish <i>Sebastes chrysomelas</i> (Jordan and Gilbert). J. Fish Biol. 36(5):673-681.	1	4
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Anderson, M.E. 1995. The eelpout genera <i>Lycenchelys</i> Gill and <i>Taranetzella</i> Andriashev (Teleostei: Zoarcidae) in the eastern Pacific, with descriptions of nine new species. Proc. Calif. Acad. Sci. 49(2):55-113.	2	3
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Knouft, J.H. and L.M. Page. 2004. Nest defense against predators by the male fringed darter(<i>Etheostoma crossopterum</i>). Copeia 2004(4):915-918.	1	1
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Whitehead, V. 1969. Investigations into the food habits of some juvenile fish in the Volta Lake during the period from October 1969 to March 1969 with some notes on distribution and abundance. University of Ghana, Volta Research Project Tech. Rep. X30.	7	67
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Figueiredo, J.L. and N.A. Menezes. 2000. Manual de peixes marinhos do sudeste do Brasil. VI.Teleostei (5). Museu de Zoologia, Universidade de São Paulo. Brazil. 116 p.	7	9
https://github.com/globalbioticinteractions/sealifebase/archive/6e93023088855bf66ea9241fb7d2d837375afe59.zip	Cartes, J.E., J. rey, D. Lloris and L. Gil de Sola. 2004. Influence of environmental variables on the feeding and diet of European hake (<i>Merluccius merluccius</i>) on the Mediterranean Iberian coasts. J. Mar. Biol. Ass. U.K. 84(4):831-835.	1	1
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Murdy, E.O. 1989. A taxonomic revision and cladistic analysis of the Oxudercine gobies (Gobiidae: Oxudercinae). Records of the Australian Museum, Supplement 11:93 p.	1	2
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Naiman, R.J. 1975. Food habits of the Amargosa pupfish in a thermal stream. Trans. Am. Fish. Soc. 104(3):536-538.	1	6
https://github.com/globalbioticinteractions/planque2014/archive/b463608e2c9d7e0b3aab4fdb88d367b73e5c0a2d.zip	Darbyson, E., Swain, D. P., Chabot, D., and Castonguay, M. 2003. Diel variation in feeding rate and prey composition of herring and mackerel in the southern Gulf of St Lawrence. Journal of Fish Biology, 63: 1235-1257.	1	22
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Albrecht, M.P. and E. Pellegrini-Caramaschi. 2003. Feeding ecology of <i>Leporinus taeniofasciatus</i> (Characiformes: Anostomidae) before and after installation of a hydroelectric palnt in the upper rio Tocantins, Brazil. Neotrop. Ichthyol. 1(1):53-60.	1	35
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Gabrielyan, B.K. 2001. An annotated checklist of freshwater fishes of Armenia. Naga ICLARM Q. 24(3&4):23-29.	2	5
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Silfvergrip, A.M.C. 1990. Additional specimens of the venomous toadfish <i>Daector gerringi</i> (Teleostei: Batrachoididae), hitherto known only from the holotype. Ichthyol. Explor. Freshwat. 1(3):253-256.	1	2
