"","SpecCode","predator.name","gbif.taxon.id","dietary.niche.width","Cnidaria.other","Anthozoa","Annelida.other","Polychaeta","Clitellata","Mollusca.other","Polyplacophora","Bivalvia","Gastropoda","Cephalopoda","Brachiopoda.other","Arthropoda.other","Ostracoda","Maxillopoda","Malacostraca","Insecta","Echinodermata.other","Ophiuroidea","Echinoidea","Holothuroidea","Chordata.other","Actinopterygii","Chondrichthyes","Amphibia","Reptilia","Aves","Mammalia","Plantae.other","Animalia.other","Marine","Freshwater","DietTroph","DietSeTroph","FoodTroph","FoodSeTroph","gbif.taxon.occ.count","OCClog","DNW","DNWcorr","biome"
"1:1019",3070,"Porichthys myriaster",2350829,7,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,"-1",0,"null","null","4.29","0.57",407,6.00881318544259,0.259259259259259,0.124097727336507,"Marine"
"1:1020",3071,"Porichthys notatus",2350817,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"-1",0,"null","null","4.04","0.67",1345,7.20414929203594,0.0740740740740741,-0.106403245457453,"Marine"
"1:1021",3072,"Porichthys plectrodon",2350824,7,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"-1",0,"4.47","null","null","null",783,6.6631326959908,0.259259259259259,0.105995569036792,"Marine"
"1:1022",3073,"Acyrtops beryllinus",2411372,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"-1",0,"null","null","3.33","0.46",236,5.46383180502561,0.037037037037037,-0.0779992885811791,"Marine"
"1:1023",3075,"Gobiesox maeandricus",2411287,6,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"-1",0,"3.44","0.26","3.55","0.5",684,6.52795791762255,0.222222222222222,0.072986890617993,"Marine"
"1:1024",3078,"Gobiesox rhessodon",2411286,7,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,"-1",0,"null","null","3.17","0.45",446,6.10031895202006,0.259259259259259,0.121288068508091,"Marine"
"1:1025",3084,"Antennarius multiocellatus",5214740,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"-1",0,"4.32","0.72","4.05","0.69",239,5.47646355193151,0.0740740740740741,-0.0414401346620347,"Marine"
"1:1026",3085,"Fowlerichthys ocellatus",7193721,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"-1",0,"null","null","4.05","0.68",197,5.28320372873799,0.037037037037037,-0.071483416535916,"Marine"
"1:1027",3089,"Histrio histrio",5214666,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"-1",0,"null","null","3.93","0.63",2576,7.85399308722424,0.0740740740740741,-0.148772675394916,"Marine"
"1:1028",3092,"Ogcocephalus nasutus",5214836,9,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,"-1",0,"3.54","0.39","3.55","0.59",316,5.75574221358691,0.333333333333333,0.20707528251512,"Marine"
"1:1029",3098,"Cryptopsaras couesii",2415154,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1",0,"null","null","4.5","0.37",1746,7.46508273639955,0.037037037037037,-0.161547885199085,"Marine"
"1:1030",3099,"Himantolophus groenlandicus",2415109,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"-1",0,"null","null","4.28","0.75",303,5.71373280550937,0.0740740740740741,-0.0505863824373782,"Marine"
"1:1031",3100,"Bregmaceros atlanticus",7931988,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1",0,"null","null","2.81","0.24",1524,7.32909373624659,0.037037037037037,-0.152012376434409,"Marine"
"1:1032",3103,"Coelorinchus occa",2416338,6,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,"-1",0,"null","null","3.62","0.48",206,5.32787616878958,0.222222222222222,0.112156301005521,"Marine"
"1:1033",3104,"Nezumia bairdii",2416930,7,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"-1",0,"3.34","0.128","3.43","0.51",8539,9.05239918390761,0.259259259259259,-0.0359530302704754,"Marine"
"1:1034",3105,"Nezumia sclerorhynchus",2416878,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"-1",0,"null","null","3.18","0.34",865,6.76272950693188,0.037037037037037,-0.1197737464667,"Marine"
"1:1035",3107,"Chilara taylori",2345934,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1",0,"null","null","4.07","0.57",557,6.32256523992728,0.0740740740740741,-0.0698882496250428,"Marine"
"1:1036",3138,"Lycodes jugoricus",5209431,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"-1",0,"null","null","3.16","0.38",167,5.11799381241676,0.0740740740740741,-0.0292109383020799,"Marine"
"1:1037",3142,"Lycodes polaris",5209460,6,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,"-1",0,"null","null","3.32","0.38",861,6.75809450442773,0.222222222222222,0.0655898607845693,"Marine"
"1:1038",3145,"Lycodes sagittarius",5209417,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"-1",0,"null","null","3.22","0.4",50,3.91202300542815,0.0740740740740741,-0.00755782080119728,"Marine"
"1:1039",3156,"Euleptorhamphus viridis",2368735,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"-1",0,"null","null","3.4","0.45",334,5.8111409929767,0.037037037037037,-0.0912890633849478,"Marine"
"1:1040",3157,"Hemiramphus saltator",2368959,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"-1",0,"null","null","3.98","0.65",275,5.61677109766657,0.037037037037037,-0.0838801318501003,"Marine"
"1:1041",3184,"Floridichthys carpio",2348017,11,0,0,1,1,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,"-1",0,"3.51","null","3.29","0.43",2092,7.64587582518481,0.407407407407407,0.196711429793795,"Marine"
"1:1042",3191,"Fundulus grandis",5203686,13,0,0,0,1,0,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,"-1",0,"null","null","3.42","0.52",20830,9.94414953425502,0.481481481481481,0.0847260396747105,"Marine"
"1:1043",3205,"Fundulus similis",5203634,13,0,0,1,1,0,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,"-1",0,"null","null","null","null",21918,9.99506349602334,0.481481481481481,0.0798856893695407,"Marine"
"1:1044",3213,"Kryptolebias marmoratus",2349291,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"-1",0,"null","null","3.19","0.48",162,5.08759633523238,0.111111111111111,0.00870007116409534,"Marine"
"1:1045",3231,"Xiphophorus hellerii",8246728,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,"-1",0,"null","null","3.19","0.43",3736,8.22577079934873,0.111111111111111,-0.128971857892313,"Marine"
"1:1046",3232,"Xiphophorus maculatus",2350164,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1",0,"null","null","3.2","0.4",754,6.62539236800796,0.037037037037037,-0.115024246386011,"Marine"
"1:1047",3234,"Atherinomorus stipes",2411822,12,1,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,"-1",0,"3.31","0.3","3.18","0.43",1553,7.34794382314869,0.444444444444444,0.254074128144646,"Marine"
"1:1048",3235,"Atherinops affinis",2412419,8,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,"-1",0,"null","null","2.76","0.28",4782,8.47261414801827,0.296296296296296,0.0447250703092786,"Marine"
"1:1049",3237,"Hypoatherina harringtonensis",2411917,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"-1",0,"null","null","3.03","0.17",445,6.09807428216624,0.185185185185185,0.0472801373478448,"Marine"
"1:1050",3245,"Polymixia lowei",2410398,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"-1",0,"4.01","0.197","3.95","0.66",913,6.81673588059497,0.148148148148148,-0.0108464603228382,"Marine"
"1:1051",3247,"Sargocentron bullisi",2356819,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1",0,"null","null","null","null",178,5.18178355029209,0.0740740740740741,-0.0311373250112558,"Marine"
"1:1052",3248,"Sargocentron coruscum",2356835,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1",0,"3.57","0.46","3.53","0.56",418,6.03548143252476,0.037037037037037,-0.0989675912983363,"Marine"
"1:1053",3249,"Neoniphon marianus",5204754,8,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,"-1",0,"3.57","0.4","3.68","0.55",304,5.71702770140622,0.296296296296296,0.171509802952727,"Marine"
"1:1054",3251,"Sargocentron vexillarium",2356787,13,0,0,1,1,0,1,1,0,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,"-1",0,"3.63","0.22","3.63","0.52",793,6.67582322163485,0.481481481481481,0.327797323035037,"Marine"
"1:1055",3253,"Plectrypops retrospinis",2356977,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"-1",0,"3.28","0.42","3.27","0.44",399,5.98896141688986,0.111111111111111,-0.0234098191572611,"Marine"
"1:1056",3255,"Zenopsis nebulosa",2415257,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"-1",0,"null","null","3.98","0.65",3386,8.12740456269308,0.0740740740740741,-0.161752637906348,"Marine"
"1:1057",3258,"Antigonia capros",2389693,5,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"-1",0,"4.05","null","3.54","0.53",1907,7.55328660560042,0.185185185185185,-0.0194462112913246,"Marine"
"1:1058",3261,"Lophotus lacepede",5212559,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1",0,"null","null","4.5","0.67",65,4.17438726989564,0.037037037037037,-0.04863619658983,"Marine"
"1:1059",3263,"Desmodema polystictum",2400476,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1",0,"null","null","4.15","0.51",181,5.19849703126583,0.0740740740740741,-0.0316623474066288,"Marine"
"1:1060",3265,"Trachipterus arcticus",2400507,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1",0,"null","null","4.5","0.62",170,5.13579843705026,0.037037037037037,-0.0667731523304354,"Marine"
"1:1061",3267,"Regalecus glesne",2400566,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"-1",0,"null","null","3.2","0.4",290,5.66988092298052,0.111111111111111,-0.0118628344111193,"Marine"
"1:1062",3270,"Aulorhynchus flavidus",2356481,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"-1",0,"null","null","3.390000105","0.4158",426,6.05443934626937,0.111111111111111,-0.0254806543006426,"Marine"
"1:1063",3275,"Fistularia tabacaria",5200941,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"-1",0,"3.69","0.393","4.5","0.8",1101,7.00397413672268,0.0740740740740741,-0.0940785879351019,"Marine"
"1:1064",3276,"Fistularia petimba",5200931,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"-1",0,"4.43","0.462","4.43","0.73",5017,8.52058742448425,0.111111111111111,-0.143019511660185,"Marine"
"1:1065",3284,"Hippocampus ingens",5201050,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"-1",0,"null","null","3.26","0.38",360,5.88610403145016,0.037037037037037,-0.0939939066107467,"Marine"
"1:1066",3286,"Hippocampus zosterae",5201131,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1",0,"null","null","null","null",2252,7.71957398925958,0.037037037037037,-0.178212612493869,"Marine"
"1:1067",3303,"Syngnathus leptorhynchus",2332938,8,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"-1",0,"null","null","3.24000001","0.4014",900,6.80239476332431,0.296296296296296,0.137900794790946,"Marine"
"1:1068",3310,"Stereolepis gigas",5211259,5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"-1",0,"null","null","4.5","0.8",147,4.99043258677874,0.185185185185185,0.0853758036913597,"Marine"
"1:1069",3318,"Diplectrum bivittatum",5210236,8,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,"-1",0,"null","null","null","null",924,6.82871207164168,0.296296296296296,0.136790475527709,"Marine"
"1:1070",3335,"Paralabrax clathratus",2387731,9,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,"-1",0,"3.93","0.42","3.98","0.66",707,6.56103066589657,0.333333333333333,0.18317746693485,"Marine"
"1:1071",3340,"Schultzea beta",2388059,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"-1",0,"null","null","3.4","0.45",109,4.69134788222914,0.037037037037037,-0.0564318744716809,"Marine"
"1:1072",3350,"Serranus tigrinus",2388739,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"-1",0,"null","null","3.5","0.37",1240,7.12286665859908,0.0740740740740741,-0.101131011127382,"Marine"
"1:1073",3351,"Serranus tortugarum",2388727,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"-1",0,"3.08","0.22","null","null",253,5.53338948872752,0.037037037037037,-0.0806534178278178,"Marine"
"1:1074",3352,"Pseudogramma gregoryi",5210100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"-1",0,"null","null","3.29","0.4",343,5.83773044716594,0.037037037037037,-0.0922621296166797,"Marine"
"1:1075",3521,"Apogon aurolineatus",5211810,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"-1",0,"null","null","3.4","0.45",161,5.08140436498446,0.037037037037037,-0.0651994896634836,"Marine"
"1:1076",3522,"Apogon binotatus",5211786,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"-1",0,"null","null","3.4","0.45",416,6.03068526026126,0.037037037037037,-0.0988174448770681,"Marine"
"1:1077",3523,"Apogon guadalupensis",5211769,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"-1",0,"null","null","3.96","0.64",58,4.06044301054642,0.037037037037037,-0.0469415125167322,"Marine"
"1:1078",3526,"Apogon maculatus",5211761,7,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"-1",0,"3.48","0.36","3.4","0.45",1260,7.13886699994552,0.259259259259259,0.0830417248036861,"Marine"
"1:1079",3530,"Apogon pseudomaculatus",5211723,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"-1",0,"null","null","3.4","0.45",435,6.07534603108868,0.0740740740740741,-0.0631534976175096,"Marine"
"1:1080",3531,"Apogon quadrisquamatus",5211713,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"-1",0,"null","null","3.4","0.45",237,5.46806014113513,0.037037037037037,-0.0781590171036839,"Marine"
"1:1081",3539,"Caulolatilus princeps",2389841,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1",0,"null","null","null","null",857,6.75343791859778,0.037037037037037,-0.1194174607822,"Marine"
"1:1082",3542,"Rachycentron canadum",2391729,9,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,"-1",0,"3.96","null","4.26","0.83",2539,7.83952558170468,0.333333333333333,0.111259946106615,"Marine"
"1:1083",3550,"Nematistius pectoralis",2369683,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"-1",0,"null","null","4.5","0.8",259,5.55682806169954,0.037037037037037,-0.0815575489019511,"Marine"
"1:1084",3552,"Platycephalus speculator",5201384,6,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"-1",0,"4","0.39","4.5","0.37",314,5.74939298590825,0.222222222222222,0.0962042130627233,"Marine"
"1:1085",3555,"Brama japonica",5208088,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,"-1",0,"4.4","0.32","3.84","0.59",218,5.38449506278909,0.185185185185185,0.0730930943010442,"Marine"
"1:1086",3560,"Taractichthys longipinnis",2369556,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1",0,"null","null","4.5","0.62",187,5.23110861685459,0.037037037037037,-0.0697473458053798,"Marine"
"1:1087",3561,"Taractichthys steindachneri",2369561,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"-1",0,"null","null","null","null",89,4.48863636973214,0.037037037037037,-0.0531620504804505,"Marine"
"1:1088",3562,"Erythrocles monodi",2390462,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"-1",0,"null","null","3.4","0.45",710,6.56526497003536,0.037037037037037,-0.113239274078652,"Marine"
"1:1089",3563,"Diapterus auratus",2369330,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,"-1",0,"2.44","0.89","2.99","0.38",1147,7.04490511712937,0.0740740740740741,-0.0964065645475848,"Marine"
"1:1090",3565,"Eucinostomus gracilis",2369476,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"-1",0,"3.06","0.26","3.4","0.41",774,6.65157187358973,0.111111111111111,-0.0417768080561844,"Marine"
"1:1091",3568,"Anisotremus davidsonii",2382611,7,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"-1",0,"null","null","3.54","0.46",365,5.89989735358249,0.259259259259259,0.127744462408047,"Marine"
"1:1092",3569,"Microlepidotus inornatus",2382449,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1",0,"null","null","3.55","0.5",254,5.53733426701854,0.037037037037037,-0.0808053285945823,"Marine"
"1:1093",3571,"Emmelichthyops atlanticus",2395117,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"-1",0,"null","null","3.92","0.63",39,3.66356164612965,0.037037037037037,-0.0402684946504211,"Marine"
"1:1094",3572,"Haemulon vittatum",7193166,4,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"-1",0,"3.3","0.36","4","0.28",322,5.77455154554441,0.148148148148148,0.0211823802968849,"Marine"
"1:1095",3578,"Atractoscion nobilis",2400362,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,"-1",0,"null","null","4.340000153","0.7",211,5.35185813347607,0.185185185185185,0.0742696981236849,"Marine"
"1:1096",3584,"Equetus lanceolatus",2399845,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"-1",0,"3.43","0.44","3.5","0.37",439,6.08449941307517,0.111111111111111,-0.0263910075973409,"Marine"
"1:1097",3585,"Equetus punctatus",2399849,10,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"-1",0,"3.52","0.3","3.5","0.37",302,5.71042701737487,0.37037037037037,0.24583647737988,"Marine"
"1:1098",3588,"Roncador stearnsii",2400438,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"-1",0,"null","null","3.31","0.44",171,5.14166355650266,0.0740740740740741,-0.0299112509968335,"Marine"
"1:1099",3589,"Seriphus politus",5212465,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"-1",0,"null","null","3.7","0.57",2714,7.90617884039481,0.037037037037037,-0.188514216817981,"Marine"
"1:1100",3593,"Pempheris schomburgkii",2374373,8,1,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"-1",0,"3.11","null","null","null",402,5.99645208861902,0.296296296296296,0.161532349768414,"Marine"
"1:1101",3594,"Girella nigricans",2381219,6,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"-1",0,"null","null","2","0",1154,7.05098944706805,0.222222222222222,0.051386191478193,"Marine"
"1:1102",3595,"Kyphosus azureus",8173912,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"-1",0,"2","null","2","0",213,5.36129216570943,0.037037037037037,-0.0742162179898039,"Marine"
"1:1103",3596,"Kyphosus analogus",2381329,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"-1",0,"null","null","2","0",306,5.72358510195238,0.037037037037037,-0.0879999517076158,"Marine"
"1:1104",3597,"Medialuna californiensis",2381275,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,"-1",0,"null","null","2.67","0.22",321,5.77144112313002,0.222222222222222,0.0953731201211213,"Marine"
"1:1105",3598,"Kyphosus ocyurus",7901252,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"-1",0,"null","null","3.5","0.37",171,5.14166355650266,0.037037037037037,-0.0669482880338706,"Marine"
"1:1106",3599,"Chaetodipterus zonatus",2394322,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,"-1",0,"null","null","3.33","0.43",556,6.32076829425058,0.222222222222222,0.0783052534381746,"Marine"
"1:1107",3600,"Prognathodes aculeatus",2385596,10,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,"-1",0,"3.36","0.176","3.5","0.37",177,5.17614973257383,0.37037037037037,0.265334073586954,"Marine"
"1:1108",3602,"Chaetodon capistratus",2385548,10,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,"-1",0,"3.43","null","null","null",3529,8.16876982367527,0.37037037037037,0.132750246838341,"Marine"
"1:1109",3604,"Chaetodon ocellatus",2385448,6,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"-1",0,"3.7","0.17","3.5","0.37",3036,8.01829613851552,0.222222222222222,-0.00873371331918071,"Marine"
"1:1110",3605,"Chaetodon sedentarius",2385404,8,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,"-1",0,"3.85","0.42","3.5","0.37",1480,7.29979736675816,0.296296296296296,0.109290441008538,"Marine"
"1:1111",3607,"Centropyge argi",2396546,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"-1",0,"2","0","2","0",231,5.44241771052179,0.0740740740740741,-0.040157255664663,"Marine"
"1:1112",3608,"Holacanthus bermudensis",5211460,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,"-1",0,"2.98","0","3.25","0.25",2776,7.9287663216267,0.185185185185185,-0.0414969877314975,"Marine"
"1:1113",3609,"Holacanthus ciliaris",5211452,6,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,"-1",0,"2.99","0","3.12","0.19",1985,7.59337419312129,0.222222222222222,0.0149227563454924,"Marine"
"1:1114",3610,"Holacanthus tricolor",5211450,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,"-1",0,"3.01","0.029","3.04","0.18",1500,7.3132203870903,0.222222222222222,0.0342817432237014,"Marine"
"1:1115",3622,"Amphistichus argenteus",2389248,7,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,"-1",0,"3.53","0","null","null",322,5.77455154554441,0.259259259259259,0.132293491407996,"Marine"
"1:1116",3625,"Brachyistius frenatus",2389277,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"-1",0,"null","null","3.5","0.5",266,5.5834963087817,0.185185185185185,0.0655584065888605,"Marine"
